/* DATA DESCRIPTION:
Citation:	Llorente, Mireia; Rovira, Pere; Merino, Agustín; Rubio, Agustín; Turrión, MaBelén; Badía, David; Romanya, Joan; González, Jordi Cortina José Antonio (2018): Physical characteristics of soil profiles from the CARBOSOL Database of Spain [dataset]. PANGAEA, https://doi.org/10.1594/PANGAEA.884513, 
	In: Llorente, M et al. (2018): The CARBOSOL Database: a georeferenced soil profile analytical database for Spain [dataset publication series]. PANGAEA, https://doi.org/10.1594/PANGAEA.884517
Further details:	Llorente, Mireia; Rovira, Pere; Merino, Agustín; Rubio, Agustín; Turrión, MaBelén; Badía, David; Romanya, Joan; González, Jordi Cortina José Antonio (2018): Further information to the CARBOSOL Database of Spain [dataset]. PANGAEA, https://doi.org/10.1594/PANGAEA.884515
Coverage:	MEDIAN LATITUDE: 40.616043 * MEDIAN LONGITUDE: -3.227614 * SOUTH-BOUND LATITUDE: 36.032343 * WEST-BOUND LONGITUDE: -9.104709 * NORTH-BOUND LATITUDE: 43.733352 * EAST-BOUND LONGITUDE: 4.060389
Event(s):	CARBOSOL_DB (CARBOSOL Database Spain) * LATITUDE: 40.308250 * LONGITUDE: -3.732393 * METHOD/DEVICE: Soil profile (SOIL)
Parameter(s):	Sample ID (Sample ID) * PI: Llorente, Mireia (https://orcid.org/0000-0002-1990-6692, mireia.llorente@uva.es) * COMMENT: Unique identification number of profile
	Sample ID (Sample ID) * PI: Llorente, Mireia (https://orcid.org/0000-0002-1990-6692, mireia.llorente@uva.es) * COMMENT: Unique identification number of reference
	Date (Date) * PI: Llorente, Mireia (https://orcid.org/0000-0002-1990-6692, mireia.llorente@uva.es)
	Province (Province) * PI: Llorente, Mireia (https://orcid.org/0000-0002-1990-6692, mireia.llorente@uva.es)
	Location (Location) * PI: Llorente, Mireia (https://orcid.org/0000-0002-1990-6692, mireia.llorente@uva.es)
	UTM Easting, Universal Transverse Mercator [m] (UTM east) * PI: Llorente, Mireia (https://orcid.org/0000-0002-1990-6692, mireia.llorente@uva.es)
	UTM Northing, Universal Transverse Mercator [m] (UTM north) * PI: Llorente, Mireia (https://orcid.org/0000-0002-1990-6692, mireia.llorente@uva.es)
	LATITUDE (Latitude) * GEOCODE * PI: Llorente, Mireia (https://orcid.org/0000-0002-1990-6692, mireia.llorente@uva.es)
	LONGITUDE (Longitude) * GEOCODE * PI: Llorente, Mireia (https://orcid.org/0000-0002-1990-6692, mireia.llorente@uva.es)
	Number (No) * PI: Llorente, Mireia (https://orcid.org/0000-0002-1990-6692, mireia.llorente@uva.es) * COMMENT: Number of horizons in the profile
	Number (No) * PI: Llorente, Mireia (https://orcid.org/0000-0002-1990-6692, mireia.llorente@uva.es) * COMMENT: Number of horizons in the profile with organic matter measurement
	DEPTH, sediment/rock [m] (Depth sed) * GEOCODE * PI: Llorente, Mireia (https://orcid.org/0000-0002-1990-6692, mireia.llorente@uva.es)
	Land cover classes (LCC) * PI: Llorente, Mireia (https://orcid.org/0000-0002-1990-6692, mireia.llorente@uva.es)
	Code (Code) * PI: Llorente, Mireia (https://orcid.org/0000-0002-1990-6692, mireia.llorente@uva.es) * COMMENT: Land cover class code
	Code (Code) * PI: Llorente, Mireia (https://orcid.org/0000-0002-1990-6692, mireia.llorente@uva.es) * COMMENT: CORINE Land Cover Code Level 1
	Code (Code) * PI: Llorente, Mireia (https://orcid.org/0000-0002-1990-6692, mireia.llorente@uva.es) * COMMENT: CORINE Land Cover Code Level 2-3
	Description (Description) * PI: Llorente, Mireia (https://orcid.org/0000-0002-1990-6692, mireia.llorente@uva.es) * COMMENT: Vegetation details provided by original reference
	ALTITUDE [m] (Altitude) * GEOCODE * PI: Llorente, Mireia (https://orcid.org/0000-0002-1990-6692, mireia.llorente@uva.es)
	Orientation (Orientation) * PI: Llorente, Mireia (https://orcid.org/0000-0002-1990-6692, mireia.llorente@uva.es)
	Percentage [%] (Perc) * PI: Llorente, Mireia (https://orcid.org/0000-0002-1990-6692, mireia.llorente@uva.es) * COMMENT: Of Slope
	Parent material (Parent material) * PI: Llorente, Mireia (https://orcid.org/0000-0002-1990-6692, mireia.llorente@uva.es) * COMMENT: Parent material by original reference
	Parent material (Parent material) * PI: Llorente, Mireia (https://orcid.org/0000-0002-1990-6692, mireia.llorente@uva.es) * COMMENT: Parent material consistency
	Parent material (Parent material) * PI: Llorente, Mireia (https://orcid.org/0000-0002-1990-6692, mireia.llorente@uva.es) * COMMENT: Parent material silica content
	Classification (Classification) * PI: Llorente, Mireia (https://orcid.org/0000-0002-1990-6692, mireia.llorente@uva.es) * COMMENT: Soil classification into WRB system
	Classification (Classification) * PI: Llorente, Mireia (https://orcid.org/0000-0002-1990-6692, mireia.llorente@uva.es) * COMMENT: Soil classification into USDA system
License:	Creative Commons Attribution 3.0 Unported (CC-BY-3.0) (URI: https://creativecommons.org/licenses/by/3.0/)
Size:	115143 data points
*/
Sample ID (Unique identification number ...)	Sample ID (Unique identification number ...)	Date	Province	Location	UTM east [m]	UTM north [m]	Latitude	Longitude	No (Number of horizons in the pro...)	No (Number of horizons in the pro...)	Depth sed [m]	LCC	Code (Land cover class code)	Code (CORINE Land Cover Code Level 1)	Code (CORINE Land Cover Code Level 2-3)	Description (Vegetation details provided b...)	Altitude [m]	Orientation	Perc [%] (Of Slope)	Parent material (Parent material by original r...)	Parent material (Parent material consistency)	Parent material (Parent material silica content)	Classification (Soil classification into WRB ...)	Classification (Soil classification into USDA...)
94	119	1974	BIZKAIA	VILLARO	517312	4773300	43.1122	-2.7872	3	3	1.25	Coniferous forests	9	3	312	Pinus radiata	490	East	39	SEDIMENTARY ROCK				
95	119	1974	BIZKAIA	LEZAMA	513527	4789672	43.2597	-2.8333	3	3	1.25	Coniferous forests	9	3	312	Pinus radiata	210	North	23	SANDSTONE				
96	119	1974	BIZKAIA	LEZAMA	513415	4789548	43.2586	-2.8347	3	3	1.25	Coniferous forests	9	3	312	Pinus radiata	245	North	20	SANDSTONE				
97	119	1974	BIZKAIA	GALDACANO	511956	4785566	43.2228	-2.8528	4	4	1.00	Coniferous forests	9	3	312	Pinus radiata	120	North-East	28	SEDIMENTARY ROCK				
98	119	1974	BIZKAIA	GALDACANO	510555	4787445	43.2397	-2.8700	3	3	1.25	Coniferous forests	9	3	312	Pinus radiata	140	South-West	28	SEDIMENTARY ROCK				
99	119	1974	BIZKAIA	CEBERIO	513033	4777116	43.1467	-2.8397	3	3	1.25	Coniferous forests	9	3	312	Pinus radiata	150	South	30	MIXTURE OF SILICA		Silicic material		
100	119	1974	BIZKAIA	CEBERIO	513056	4776807	43.1439	-2.8394	4	4	1.00	Coniferous forests	9	3	312	Pinus radiata	150	North-West	58	SEDIMENTARY ROCK				
101	119	1974	BIZKAIA	OROZCO	502351	4771397	43.0953	-2.9711	4	4	1.00	Coniferous forests	9	3	312	Pinus radiata	325	South-East	53	MIXTURE OF SILICA		Silicic material		
102	119	1974	BIZKAIA	PARCELA DE BASTERRA	505151	4775470	43.1320	-2.9367	3	3	1.25	Coniferous forests	9	3	312	Pinus radiata	150	North-East	49	SEDIMENTARY ROCK				
103	119	1974	BIZKAIA	ABANTO Y CIERVANA	492001	4793858	43.2975	-3.0986	4	4	1.00	Coniferous forests	9	3	312	Pinus radiata	310	North-East	29	SANDSTONE				
104	119	1974	BIZKAIA	GUENES	492553	4782968	43.1995	-3.0917	3	3	1.25	Coniferous forests	9	3	312	Pinus radiata	100	North-East	15	MIXTURE OF SILICA		Silicic material		
105	119	1974	BIZKAIA	GORDEJUELA	493272	4780500	43.1772	-3.0828	3	3	1.25	Coniferous forests	9	3	312	Pinus radiata	125	South	21	MIXTURE OF SILICA		Silicic material		
106	119	1974	BIZKAIA	GORDEJUELA	495146	4780405	43.1764	-3.0597	3	3	1.25	Coniferous forests	9	3	312	Pinus radiata	160	North-West	27	SANDSTONE				
107	119	1974	BIZKAIA	VALMASEDA	482014	4783204	43.2014	-3.2214	3	3	1.25	Coniferous forests	9	3	312	Pinus radiata	330	South	45	CALC-SILICATE ROCK				
108	119	1974	BIZKAIA	ZALLA	489324	4781924	43.1900	-3.1314	3	3	1.25	Coniferous forests	9	3	312	Pinus radiata	270	South-East	38	SANDSTONE				
109	119	1974	BIZKAIA	SOPUERTA	486090	4789888	43.2617	-3.1714	4	4	1.00	Coniferous forests	9	3	312	Pinus radiata	130	South	22	SEDIMENTARY ROCK				
110	119	1974	BIZKAIA	SOPUERTA	485616	4789735	43.2603	-3.1772	3	3	1.25	Coniferous forests	9	3	312	Pinus radiata	160	North	65	CALC-SILICATE ROCK				
111	119	1974	BIZKAIA	VALMASEDA	482965	4784620	43.2142	-3.2097	3	3	1.25	Coniferous forests	9	3	312	Pinus radiata	625	South	23	SANDSTONE				
112	119	1974	BIZKAIA	TRUCIOS	479872	4791477	43.2758	-3.2481	4	4	1.00	Coniferous forests	9	3	312	Pinus radiata	330	South-West	34	SANDSTONE				
113	119	1974	BIZKAIA	TRUCIOS	480209	4791168	43.2731	-3.2439	4	4	1.00	Coniferous forests	9	3	312	Pinus radiata	340	South-West	25	SEDIMENTARY ROCK				
114	119	1974	BIZKAIA	TRUCIOS	478970	4791418	43.2753	-3.2592	4	4	1.00	Coniferous forests	9	3	312	Pinus radiata	150	South-East	55	SEDIMENTARY ROCK				
115	119	1974	BIZKAIA	CARRANZA	473781	4784249	43.2106	-3.3228	3	3	1.25	Coniferous forests	9	3	312	Pinus radiata	360	West	65	SANDSTONE				
116	119	1974	BIZKAIA	CARRANZA	470141	4787719	43.2417	-3.3678	3	3	1.25	Coniferous forests	9	3	312	Pinus radiata	125	South-West	10	SANDSTONE				
117	119	1974	CANTABRIA	CASTRO URDIALES	483826	4795292	43.3103	-3.1994	3	3	1.25	Coniferous forests	9	3	312	Pinus radiata	210	West	65	SANDSTONE				
118	119	1974	CANTABRIA	CASTRO URDIALES	486079	4795348	43.3108	-3.1717	3	3	1.25	Coniferous forests	9	3	312	Pinus radiata	240	South-East	12	SEDIMENTARY ROCK				
119	119	1974	CANTABRIA	CASTRO URDIALES	480862	4798847	43.3422	-3.2361	3	3	1.25	Coniferous forests	9	3	312	Pinus radiata	150	West	87	SANDSTONE				
120	119	1974	CANTABRIA	CASTRO URDIALES	477547	4803947	43.3881	-3.2772	4	4	1.00	Coniferous forests	9	3	312	Pinus radiata	575	North	13	SANDSTONE				
121	540	2000	MALAGA	BENARRABA	294820	4048540	36.5603	-5.2927	3	3	1.25	Broad-leaves forests	6	3	311	Castanea sativa	735	North-West	50	SCHIST				
124	540	2000	MALAGA	ALGATOCIN	296400	4049140	36.5660	-5.2752	3	2	0.40	Broad-leaves forests	6	3	311	Castanea sativa	720	North	35	MICA SCHIST				
125	29	2000	AVILA	BLASCONUNO DE MATACABRAS	332500	4557700	41.1533	-4.9962	4	4	1.00	Coniferous forests	9	3	312	Pinus pinaster	775	Flat	0	SILICEOUS SAND	Inconsistent	Silicic material		
126	29	2000	SEGOVIA	CUELLAR	396200	4573700	41.3081	-4.2400	4	4	1.00	Coniferous forests	9	3	312	Pinus pinaster	830	Flat	0	SILICEOUS SAND	Inconsistent	Silicic material		
127	29	2000	TOLEDO	NAVAHERMOSA	367714	4391500	39.6631	-4.5422	4	4	1.00	Quercus forests	7	3	311	Quercus ilex	720	North-East	35	GRANITE		Silicic material		
128	29	2000	BIZKAIA	MUXIKA	524296	4792108	43.2814	-2.7006	4	4	1.00	Coniferous forests	9	3	312	Pinus radiata	100	South	23	MARL		Calcareous material		
129	29	2000	SEGOVIA	COCA	375350	4569533	41.2676	-4.4882	4	4	1.00	Coniferous forests	9	3	312	Pinus pinaster	780	Flat	0	QUARTZ STONE		Silicic material		
130	119	1974	CANTABRIA	CASTRO URDIALES	477204	4802344	43.3736	-3.2814	4	4	1.00	Coniferous forests	9	3	312	Pinus radiata	505	South	30	MIXTURE OF SILICA		Silicic material		
131	119	1974	CANTABRIA	GURIEZO	476793	4793955	43.2981	-3.2861	3	3	0.32	Coniferous forests	9	3	312	Pinus radiata	390	North-West	40	LIMESTONE		Calcareous material		
132	119	1974	CANTABRIA	GURIEZO	473417	4795047	43.3078	-3.3278	3	3	0.43	Coniferous forests	9	3	312	Pinus radiata	490	South-West	40	LIMESTONE		Calcareous material		
133	119	1974	CANTABRIA	LUENA	427050	4777070	43.1429	-3.8971	3	3	0.71	Coniferous forests	9	3	312	Pinus radiata	235	West	75	MIXTURE OF SILICA		Silicic material		
134	119	1974	CANTABRIA	VILLAFUFRE	427870	4792600	43.2828	-3.8890	2	2	1.25	Coniferous forests	9	3	312	Pinus radiata	595	South-West	28	SEDIMENTARY ROCK				
135	119	1974	CANTABRIA	VILLAFUFRE	425400	4792920	43.2854	-3.9195	4	4	1.00	Coniferous forests	9	3	312	Pinus radiata	310	West	42	SANDSTONE				
136	119	1974	CANTABRIA	SANTIURDE DE TORANZO	425400	4789720	43.2566	-3.9191	3	3	1.25	Coniferous forests	9	3	312	Pinus radiata	300	North-East	23	SANDSTONE				
137	119	1974	CANTABRIA	CARTES	409730	4795100	43.3033	-4.1130	4	4	1.00	Coniferous forests	9	3	312	Pinus radiata	305	North-West	30	SANDSTONE				
138	119	1974	CANTABRIA	SAN FELICES DE BUELNA	417700	4788750	43.2471	-4.0138	4	4	1.00	Coniferous forests	9	3	312	Pinus radiata	340	North-West	34	SANDSTONE				
139	119	1974	CANTABRIA	CIEZA	412750	4786520	43.2264	-4.0744	3	3	1.25	Coniferous forests	9	3	312	Pinus radiata	150	South-West	100	SANDSTONE				
140	119	1974	CANTABRIA	CARTES	410700	4795200	43.3043	-4.1010	3	3	1.25	Coniferous forests	9	3	312	Pinus radiata	260	North	26	SANDSTONE				
141	119	1974	CANTABRIA	UDIAS	397002	4800190	43.3475	-4.2708	3	3	1.25	Coniferous forests	9	3	312	Pinus radiata	170	North-West	20	SEDIMENTARY ROCK				
142	119	1974	CANTABRIA	COMILLAS (RUILOBA)	395217	4799816	43.3439	-4.2928	4	4	1.00	Coniferous forests	9	3	312	Pinus radiata	200	South-West	52	SANDSTONE				
143	119	1974	CANTABRIA	COMILLAS (RUILOBA)	395890	4799652	43.3425	-4.2844	3	3	1.25	Coniferous forests	9	3	312	Pinus radiata	200	North-East	28	SANDSTONE				
144	119	1974	ASTURIAS	COLUNGA	317440	4812737	43.4453	-5.2561	4	4	1.00	Coniferous forests	9	3	312	Pinus radiata	532	North	14	SANDSTONE				
145	119	1974	ASTURIAS	ARRIONDAS	320748	4811105	43.4314	-5.2147	3	3	1.25	Coniferous forests	9	3	312	Pinus radiata	570	South-East	60	MIXTURE OF SILICA		Silicic material		
146	119	1974	ASTURIAS	ARRIONDAS	321007	4811561	43.4356	-5.2117	4	4	1.00	Coniferous forests	9	3	312	Pinus radiata	380	South-East	80	SANDSTONE				
147	119	1974	ASTURIAS	PILONA	312512	4800523	43.3342	-5.3128	4	4	1.00	Coniferous forests	9	3	312	Pinus radiata	430	North	6	SANDSTONE				
148	119	1974	ASTURIAS	NAVA	299931	4801902	43.3433	-5.4683	3	3	1.25	Coniferous forests	9	3	312	Pinus radiata	380	North-West	12	SANDSTONE				
149	119	1974	ASTURIAS	VILLAVICIOSA	297346	4817851	43.4861	-5.5061	3	3	1.25	Coniferous forests	9	3	312	Pinus radiata	370	North-East	32	SANDSTONE				
150	119	1974	ASTURIAS	VILLAVICIOSA	299298	4817730	43.4856	-5.4819	4	4	1.00	Coniferous forests	9	3	312	Pinus radiata	270	West	40	SANDSTONE				
151	119	1974	ASTURIAS	VILLAVICIOSA	298363	4811274	43.4272	-5.4911	3	3	1.25	Coniferous forests	9	3	312	Pinus radiata	430	Flat	0	MIXTURE OF SILICA		Silicic material		
152	119	1974	ASTURIAS	VILLAVICIOSA	294932	4815361	43.4631	-5.5350	3	3	1.25	Coniferous forests	9	3	312	Pinus radiata	470	South-West	38	SANDSTONE				
153	119	1974	ASTURIAS	PRAVIA	249212	4822624	43.5144	-6.1028	4	4	1.00	Coniferous forests	9	3	312	Pinus radiata	240	North	48	MIXTURE OF SILICA		Silicic material		
154	119	1974	ASTURIAS	SALAS	234528	4812343	43.4170	-6.2792	3	3	1.25	Coniferous forests	9	3	312	Pinus radiata	415	North-West	60	MIXTURE OF SILICA		Silicic material		
155	119	1974	ASTURIAS	SALAS	233681	4806876	43.3675	-6.2869	3	3	1.25	Coniferous forests	9	3	312	Pinus radiata	695	South-East	10	SEDIMENTARY ROCK				
156	119	1974	ASTURIAS	SALAS	233969	4815300	43.4433	-6.2875	3	3	1.25	Coniferous forests	9	3	312	Pinus radiata	740	North	14	SEDIMENTARY ROCK				
157	119	1974	ASTURIAS	LUARCA	229259	4815766	43.4458	-6.3458	3	3	1.25	Coniferous forests	9	3	312	Pinus radiata	170	South-East	70	MIXTURE OF SILICA		Silicic material		
158	119	1974	ASTURIAS	LUARCA	225028	4815814	43.4447	-6.3980	4	4	1.00	Coniferous forests	9	3	312	Pinus radiata	430	South	65	SANDSTONE				
159	119	1974	LUGO	RIBADEO (CUBELAS)	170695	4826541	43.5192	-7.0744	2	2	0.30	Coniferous forests	9	3	312	Pinus radiata	180	South-West	28	SEDIMENTARY ROCK				
160	119	1974	LUGO	LORENZANA	165046	4820232	43.4600	-7.1403	3	3	1.25	Coniferous forests	9	3	312	Pinus radiata	150	South-East	22	SEDIMENTARY ROCK				
161	119	1974	LUGO	VIVERO (STA Maria DEL CAMPO)	130838	4823484	43.4731	-7.5640	4	4	1.00	Coniferous forests	9	3	312	Pinus radiata	420	North	30	GRANITE AND GNEISS	Consistent	Silicic material		
162	119	1974	LUGO	VIVERO (STA Maria DEL CAMPO)	131613	4840709	43.6281	-7.5662	4	4	1.00	Coniferous forests	9	3	312	Pinus radiata	270	South-West	45	GRANITE AND GNEISS	Consistent	Silicic material		
163	119	1974	LUGO	VICEDO (S. MIGUEL DE NEGRADAS)	124208	4849225	43.7008	-7.6636	4	4	1.00	Coniferous forests	9	3	312	Pinus radiata	280	North-East	14	GRANITE AND GNEISS	Consistent	Silicic material		
164	119	1974	LUGO	CASTRO DE REY (LOENTIA)	140134	4785225	43.1342	-7.4244	4	4	1.00	Coniferous forests	9	3	312	Pinus radiata	490	West	4	SANDSTONE				
165	119	1974	LUGO	GUITIRIZ	101694	4785758	43.1197	-7.8958	4	4	1.00	Coniferous forests	9	3	312	Pinus radiata	535	Flat	0	SEDIMENTARY ROCK				
166	119	1974	LUGO	GUITIRIZ	101195	4787475	43.1349	-7.9032	4	4	1.00	Coniferous forests	9	3	312	Pinus radiata	450	West	14	SANDSTONE				
167	119	1974	CORUNA	CURTIS (SANTALLA)	92224	4788610	43.1403	-8.0139	3	3	1.25	Coniferous forests	9	3	312	Pinus radiata	495	East	15	SEDIMENTARY ROCK				
168	119	1974	CORUNA	ARANGA	94329	4798022	43.2258	-7.9950	3	3	1.25	Coniferous forests	9	3	312	Pinus radiata	455	North	15	SEDIMENTARY ROCK				
169	119	1974	CORUNA	ARANGA (MUNI-FERRAL)	88256	4796096	43.2053	-8.0680	4	4	1.00	Coniferous forests	9	3	312	Pinus radiata	480	West	5	GRANITE AND GNEISS	Consistent	Silicic material		
170	119	1974	CORUNA	ARANGA (MUNI-FERRAL)	87416	4796054	43.2045	-8.0783	3	3	1.25	Coniferous forests	9	3	312	Pinus radiata	475	Flat	0	SANDSTONE				
171	119	1974	CORUNA	OZA DE LOS RIOS (RODEIRO)	84787	4793458	43.1797	-8.1086	3	3	1.25	Coniferous forests	9	3	312	Pinus radiata	495	North	25	GRANITE AND GNEISS	Consistent	Silicic material		
172	119	1974	CORUNA	ARANGA (FEAS)	87440	4798685	43.2281	-8.0800	4	4	1.00	Coniferous forests	9	3	312	Pinus radiata	410	North	7	GRANITE AND GNEISS	Consistent	Silicic material		
173	119	1974	CORUNA	SAN SATURNINO	82802	4825823	43.4689	-8.1575	3	3	1.25	Coniferous forests	9	3	312	Pinus radiata	55	North-East	18	SEDIMENTARY ROCK				
174	119	1974	CORUNA	CERDIDO (LA BARQUERA)	100837	4842687	43.6300	-7.9478	2	2	0.37	Coniferous forests	9	3	312	Pinus radiata	250	North-West	38	SEDIMENTARY ROCK				
175	119	1974	CORUNA	VALDOVINO	81333	4836973	43.5681	-8.1842	4	4	1.00	Coniferous forests	9	3	312	Pinus radiata	30	South-West	5	SEDIMENTARY ROCK				
176	119	1974	CORUNA	CULLEREDO (CASTELO)	61575	4800186	43.2270	-8.3983	4	4	1.00	Coniferous forests	9	3	312	Pinus radiata	410	South-East	20	MIXTURE OF SILICA		Silicic material		
177	119	1974	CORUNA	ZAS (ALLO)	17231	4795169	43.1550	-8.9372	2	2	1.25	Coniferous forests	9	3	312	Pinus radiata	190	Flat	0	MIXTURE OF SILICA		Silicic material		
178	119	1974	CORUNA	ZAS (ALLO)	16427	4796002	43.1620	-8.9478	3	3	1.25	Coniferous forests	9	3	312	Pinus radiata	260	South-East	5	SANDSTONE				
179	119	1974	CORUNA	CARNOTA (SAN MAMED)	2586	4764956	42.8750	-9.0894	3	3	1.25	Coniferous forests	9	3	312	Pinus radiata	160	Flat	0	GRANITE AND GNEISS	Consistent	Silicic material		
180	119	1974	CORUNA	CARNOTA (SAN MAMED)	4039	4761377	42.8439	-9.0686	2	2	0.40	Coniferous forests	9	3	312	Pinus radiata	220	South-East	30	GRANITE AND GNEISS	Consistent	Silicic material		
181	119	1974	CORUNA	SANTIAGO (SAN FRUCTUOSO)	53547	4748720	42.7609	-8.4556	4	4	1.00	Coniferous forests	9	3	312	Pinus radiata	330	South	32	GRANITE AND GNEISS	Consistent	Silicic material		
182	119	1974	CORUNA	ROIS (URDILDE)	33525	4757139	42.8245	-8.7061	4	4	1.00	Coniferous forests	9	3	312	Pinus radiata	320	West	38	GRANITE AND GNEISS	Consistent	Silicic material		
183	119	1974	CORUNA	ROIS (AGUASANTAS)	33553	4755866	42.8131	-8.7047	4	4	1.00	Coniferous forests	9	3	312	Pinus radiata	430	North-West	30	SEDIMENTARY ROCK				
184	119	1974	CORUNA	DODRO (SAN JUAN)	30034	4745441	42.7175	-8.7389	3	3	1.25	Coniferous forests	9	3	312	Pinus radiata	180	North	13	GRANITE AND GNEISS	Consistent	Silicic material		
185	119	1974	CORUNA	BOIRO (CURES)	17715	4744525	42.7017	-8.8878	3	3	0.70	Coniferous forests	9	3	312	Pinus radiata	215	South-West	22	MIXTURE OF SILICA		Silicic material		
186	119	1974	PONTEVEDRA	VILLAGARCIA DE AROSA (CEA)	30037	4734064	42.6156	-8.7294	4	4	1.00	Coniferous forests	9	3	312	Pinus radiata	320	South-East	22	GRANITE AND GNEISS	Consistent	Silicic material		
187	119	1974	PONTEVEDRA	VILLAGARCIA DE AROSA (CORNAZO)	27357	4728667	42.5656	-8.7575	3	3	1.25	Coniferous forests	9	3	312	Pinus radiata	165	North-East	22	GRANITE AND GNEISS	Consistent	Silicic material		
188	119	1974	PONTEVEDRA	CALDAS DE REYES (ARCOS)	38700	4729049	42.5759	-8.6203	4	4	1.00	Coniferous forests	9	3	312	Pinus radiata	190	West	32	GRANITE AND GNEISS	Consistent	Silicic material		
189	119	1974	PONTEVEDRA	MEIS (SAN SALVADOR DE MEIS)	31126	4719328	42.4842	-8.7041	3	3	1.25	Coniferous forests	9	3	312	Pinus radiata	450	North-East	15	SEDIMENTARY ROCK				
190	119	1974	PONTEVEDRA	CERDEDO (FOLGOSO)	60802	4725135	42.5536	-8.3491	4	4	1.00	Coniferous forests	9	3	312	Pinus radiata	515	West	26	GRANITE AND GNEISS	Consistent	Silicic material		
191	119	1974	PONTEVEDRA	MOS	39000	4688430	42.2120	-8.5842	4	4	1.00	Coniferous forests	9	3	312	Pinus radiata	340	South-East	18	GRANITE AND GNEISS	Consistent	Silicic material		
192	119	1974	PONTEVEDRA	MOS	39320	4688038	42.2086	-8.5800	4	4	1.00	Coniferous forests	9	3	312	Pinus radiata	350	North	28	MIXTURE OF SILICA		Silicic material		
193	119	1974	PONTEVEDRA	PAZOS DE BORBEN	40211	4692844	42.2522	-8.5730	3	3	0.96	Coniferous forests	9	3	312	Pinus radiata	310	South-West	15	GRANITE AND GNEISS	Consistent	Silicic material		
194	119	1974	OURENSE	BANDE	89354	4666420	42.0425	-7.9611	3	3	1.03	Coniferous forests	9	3	312	Pinus radiata	855	South-West	20	GRANITE AND GNEISS	Consistent	Silicic material		
195	119	1974	OURENSE	TOEN (GESTOSA)	87732	4694594	42.2945	-8.0005	4	4	1.00	Coniferous forests	9	3	312	Pinus radiata	420	West	10	SEDIMENTARY ROCK				
196	119	1974	OURENSE	RIOS (LA TREPA)	140340	4654114	41.9570	-7.3394	3	3	1.25	Coniferous forests	9	3	312	Pinus radiata	840	South-West	12	MIXTURE OF SILICA		Silicic material		
197	119	1974	OURENSE	VIANA DO BOLLO	158174	4671104	42.1175	-7.1347	3	3	1.25	Coniferous forests	9	3	312	Pinus radiata	740	North-East	44	SEDIMENTARY ROCK				
198	150	1983	CANTABRIA	CASTRO URDIALES	481955	4794803	43.3058	-3.2225	4	4	1.00	Scrub and or herbaceous vegetation associations	11	3	32	Ulex sp.	685	South	25	SANDSTONE AND SCHIST				
199	150	1983	CANTABRIA	GURIEZO	470896	4795582	43.3125	-3.3589	4	4	1.00	Broad-leaves forests	6	3	311	Corylus avellana	640	North-West	60	SEDIMENTARY ROCK				
200	150	1983	CANTABRIA	SOBA	463615	4777817	43.1522	-3.4475	3	3	1.25	Broad-leaves forests	6	3	311	Fagus sylvatica	900	North-East	70	SANDSTONE AND SCHIST				
201	150	1983	CANTABRIA	SOBA	463432	4777386	43.1483	-3.4497	3	3	1.25	Scrub and or herbaceous vegetation associations	11	3	32	Erica sp.	950	South	12	SANDSTONE AND SCHIST				
202	150	1983	CANTABRIA	SOBA	452530	4778502	43.1578	-3.5839	4	4	1.10	Scrub and or herbaceous vegetation associations	11	3	32	Ulex sp.	1032	North-West	28	SANDSTONE AND SCHIST				
203	150	1983	CANTABRIA	SOBA	451833	4778847	43.1608	-3.5925	4	4	1.00	Broad-leaves forests	6	3	311	Fagus sylvatica	990	East	46	SEDIMENTARY ROCK				
204	150	1983	CANTABRIA	SOBA	450828	4783543	43.2031	-3.6053	4	4	1.00	Scrub and or herbaceous vegetation associations	11	3	32	Erica sp.	870	North-West	26	LIMESTONE		Calcareous material		
205	150	1983	CANTABRIA	SOBA	448820	4783712	43.2045	-3.6300	3	3	0.94	Broad-leaves forests	6	3	311	Fagus sylvatica	998	North-East	80	LIMESTONE		Calcareous material		
206	150	1983	CANTABRIA	SOBA	445137	4785900	43.2239	-3.6756	4	4	1.00	Scrub and or herbaceous vegetation associations	11	3	32	Ulex sp.	730	West	50	SANDSTONE AND SCHIST				
207	150	1983	CANTABRIA	SOBA	443923	4786435	43.2286	-3.6906	3	3	0.70	Broad-leaves forests	6	3	311	Fagus sylvatica	600	North-East	53	SANDSTONE AND SCHIST				
208	150	1983	CANTABRIA	SOBA	445744	4788425	43.2467	-3.6683	3	3	0.91	Broad-leaves forests	6	3	311	Fagus sylvatica	705	North	58	LIMESTONE		Calcareous material		
209	150	1983	CANTABRIA	ARREDONDO	447457	4794119	43.2981	-3.6478	3	3	0.61	Scrub and or herbaceous vegetation associations	11	3	32	Erica sp.	700	North-West	20	SEDIMENTARY ROCK				
210	150	1983	CANTABRIA	SARO	437466	4790748	43.2669	-3.7706	3	3	0.97	Scrub and or herbaceous vegetation associations	11	3	32	Pteridium aquilinum	670	West	45	SANDSTONE AND SCHIST				
211	150	1983	CANTABRIA	SELAYA	439624	4784929	43.2147	-3.7433	4	4	1.25	Scrub and or herbaceous vegetation associations	11	3	32	Ulex sp.	610	North-West	40	SANDSTONE AND SCHIST				
